image,source,source_version,missing_updates,urgency,status,fixed,debianbug,cve
bde2020/cassandra,xdg-user-dirs,0.15-2,0,unimportant,open,undefined,undefined,CVE-2017-15131
bde2020/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9841
bde2020/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9840
bde2020/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847275,CVE-2016-9843
bde2020/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847274,CVE-2016-9842
austburn/cassandra,audit,1:2.4-1,0,unimportant,open,undefined,795457,CVE-2015-5186
austburn/cassandra,avahi,0.6.31-5,0,unimportant,open,undefined,917047,CVE-2017-6519
austburn/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
austburn/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
austburn/cassandra,coreutils,8.23-4,0,low,open,undefined,816320,CVE-2016-2781
austburn/cassandra,coreutils,8.23-4,0,unimportant,open,undefined,undefined,CVE-2017-18018
austburn/cassandra,cryptsetup,2:1.6.6-5,0,unimportant,open,undefined,undefined,CVE-2016-4484
austburn/cassandra,flac,1.3.0-3,0,low,open,undefined,897015,CVE-2017-6888
austburn/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
austburn/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
austburn/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
austburn/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2015-5276
austburn/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
austburn/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
austburn/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16428
austburn/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16429
austburn/cassandra,glib2.0,2.42.1-1,0,unimportant,open,undefined,655044,CVE-2012-0039
austburn/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u1,929753,CVE-2019-12450
austburn/cassandra,inetutils,2:1.9.2.39.3a460-3,0,low,open,undefined,945861,CVE-2019-0053
austburn/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u2,907983,CVE-2018-16435
austburn/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u1,852627,CVE-2016-10165
austburn/cassandra,libbsd,0.7.0-2,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
austburn/cassandra,libbsd,0.7.0-2,0,not yet assigned,resolved,0.7.0-2+deb8u1,undefined,CVE-2016-2090
austburn/cassandra,libice,2:1.0.9-1,0,not yet assigned,resolved,2:1.0.9-1+deb8u1,856400,CVE-2017-2626
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11212
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,low,open,undefined,undefined,CVE-2019-2201
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11214
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11213
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,unimportant,open,undefined,878567,CVE-2017-15232
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u2,741487,CVE-2018-14498
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902950,CVE-2018-1152
austburn/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,819969,CVE-2016-3616
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,869166,CVE-2017-12562
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,undefined,CVE-2017-16942
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u4,922372,CVE-2019-3832
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,860255,CVE-2017-7742
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,undefined,CVE-2017-7741
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,undefined,CVE-2017-7585
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,undefined,CVE-2017-7586
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,862202,CVE-2017-8365
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,862205,CVE-2017-8361
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,862203,CVE-2017-8363
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,open,undefined,864704,CVE-2017-6892
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u3,917416,CVE-2018-19758
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,undefined,CVE-2018-19662
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,undefined,CVE-2018-19661
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,914381,CVE-2018-19432
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,876783,CVE-2017-14634
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,undefined,CVE-2018-13139
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,876682,CVE-2017-14245
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,876682,CVE-2017-14246
austburn/cassandra,libsndfile,1.0.25-9.1+deb8u1,0,not yet assigned,resolved,1.0.25-9.1+deb8u2,862204,CVE-2017-8362
austburn/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2018-10392
austburn/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u1,893130,CVE-2018-5146
austburn/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u3,876778,CVE-2017-14633
austburn/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2018-10393
austburn/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2017-14160
austburn/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u3,870341,CVE-2017-11333
austburn/cassandra,libxdmcp,1:1.1.1-1,0,not yet assigned,resolved,1:1.1.1-1+deb8u1,856399,CVE-2017-2625
austburn/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7951
austburn/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7952
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,unimportant,open,undefined,858678,CVE-2017-7245
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,unimportant,open,undefined,undefined,CVE-2017-11164
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,not yet assigned,open,undefined,858230,CVE-2017-7186
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,unimportant,open,undefined,858679,CVE-2017-7246
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,not yet assigned,open,undefined,858683,CVE-2017-7244
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,unimportant,open,undefined,undefined,CVE-2017-16231
austburn/cassandra,pcre3,2:8.35-3.3+deb8u4,0,not yet assigned,open,undefined,787641,CVE-2015-3217
austburn/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1122
austburn/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1123
austburn/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1124
austburn/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1125
austburn/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1126
austburn/cassandra,python-defaults,2.7.9-1,0,unimportant,open,undefined,498899,CVE-2008-4108
austburn/cassandra,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
austburn/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,830802,CVE-2016-5011
austburn/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,855943,CVE-2017-2616
austburn/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,undefined,CVE-2015-5224
austburn/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,798067,CVE-2015-5218
austburn/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,815922,CVE-2016-2779
austburn/cassandra,xdg-user-dirs,0.15-2,0,unimportant,open,undefined,undefined,CVE-2017-15131
austburn/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9841
austburn/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9840
austburn/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847275,CVE-2016-9843
austburn/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847274,CVE-2016-9842
romaincottechauffeurprive/mongo,bzip2,1.0.6-5,2,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
romaincottechauffeurprive/mongo,bzip2,1.0.6-5,2,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
romaincottechauffeurprive/mongo,grep,2.16-1,4,low,resolved,2.20-4.1,776039,CVE-2015-1345
romaincottechauffeurprive/mongo,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
alexlukichev/cassandra,audit,1:2.4-1,0,unimportant,open,undefined,795457,CVE-2015-5186
alexlukichev/cassandra,avahi,0.6.31-5,0,unimportant,open,undefined,917047,CVE-2017-6519
alexlukichev/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
alexlukichev/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
alexlukichev/cassandra,coreutils,8.23-4,0,low,open,undefined,816320,CVE-2016-2781
alexlukichev/cassandra,coreutils,8.23-4,0,unimportant,open,undefined,undefined,CVE-2017-18018
alexlukichev/cassandra,cryptsetup,2:1.6.6-5,0,unimportant,open,undefined,undefined,CVE-2016-4484
alexlukichev/cassandra,flac,1.3.0-3,0,low,open,undefined,897015,CVE-2017-6888
alexlukichev/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
alexlukichev/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
alexlukichev/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
alexlukichev/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2015-5276
alexlukichev/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
alexlukichev/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
alexlukichev/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16428
alexlukichev/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16429
alexlukichev/cassandra,glib2.0,2.42.1-1,1,unimportant,open,undefined,655044,CVE-2012-0039
alexlukichev/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u1,929753,CVE-2019-12450
alexlukichev/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
alexlukichev/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16428
alexlukichev/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16429
alexlukichev/cassandra,glib2.0,2.42.1-1,0,unimportant,open,undefined,655044,CVE-2012-0039
alexlukichev/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u1,929753,CVE-2019-12450
alexlukichev/cassandra,inetutils,2:1.9.2.39.3a460-3,0,low,open,undefined,945861,CVE-2019-0053
alexlukichev/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u2,907983,CVE-2018-16435
alexlukichev/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u1,852627,CVE-2016-10165
alexlukichev/cassandra,libbsd,0.7.0-2,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
alexlukichev/cassandra,libbsd,0.7.0-2,0,not yet assigned,resolved,0.7.0-2+deb8u1,undefined,CVE-2016-2090
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u8,938938,CVE-2019-13627
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u1,undefined,CVE-2015-7511
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u4,undefined,CVE-2017-7526
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u5,undefined,CVE-2018-0495
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u2,834893,CVE-2016-6313
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,unimportant,open,undefined,undefined,CVE-2018-6829
alexlukichev/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u3,undefined,CVE-2017-9526
alexlukichev/cassandra,libice,2:1.0.9-1,0,not yet assigned,resolved,2:1.0.9-1+deb8u1,856400,CVE-2017-2626
alexlukichev/cassandra,libidn,1.29-1,0,not yet assigned,resolved,1.29-1+deb8u3,873902,CVE-2017-14062
alexlukichev/cassandra,libidn,1.29-1,0,not yet assigned,resolved,1.29-1+deb8u2,undefined,CVE-2016-6261
alexlukichev/cassandra,libidn,1.29-1,0,not yet assigned,resolved,1.29-1+deb8u2,undefined,CVE-2016-6263
alexlukichev/cassandra,libidn,1.29-1,0,not yet assigned,resolved,1.29-1+deb8u2,undefined,CVE-2015-8948
alexlukichev/cassandra,libidn,1.29-1,0,not yet assigned,resolved,1.29-1+deb8u1,undefined,CVE-2015-2059
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11212
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,low,open,undefined,undefined,CVE-2019-2201
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11214
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11213
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,unimportant,open,undefined,878567,CVE-2017-15232
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u2,741487,CVE-2018-14498
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902950,CVE-2018-1152
alexlukichev/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,819969,CVE-2016-3616
alexlukichev/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2018-10392
alexlukichev/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u1,893130,CVE-2018-5146
alexlukichev/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u3,876778,CVE-2017-14633
alexlukichev/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2018-10393
alexlukichev/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2017-14160
alexlukichev/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u3,870341,CVE-2017-11333
alexlukichev/cassandra,libxdmcp,1:1.1.1-1,0,not yet assigned,resolved,1:1.1.1-1+deb8u1,856399,CVE-2017-2625
alexlukichev/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7951
alexlukichev/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7952
alexlukichev/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1122
alexlukichev/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1123
alexlukichev/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1124
alexlukichev/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1125
alexlukichev/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1126
alexlukichev/cassandra,python-defaults,2.7.9-1,0,unimportant,open,undefined,498899,CVE-2008-4108
alexlukichev/cassandra,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
alexlukichev/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,830802,CVE-2016-5011
alexlukichev/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,855943,CVE-2017-2616
alexlukichev/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,undefined,CVE-2015-5224
alexlukichev/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,798067,CVE-2015-5218
alexlukichev/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,815922,CVE-2016-2779
alexlukichev/cassandra,xdg-user-dirs,0.15-2,0,unimportant,open,undefined,undefined,CVE-2017-15131
alexlukichev/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9841
alexlukichev/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9840
alexlukichev/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847275,CVE-2016-9843
alexlukichev/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847274,CVE-2016-9842
jonathans121/cassandra,bzip2,1.0.6-5,2,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
jonathans121/cassandra,bzip2,1.0.6-5,2,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
jonathans121/cassandra,grep,2.16-1,4,low,resolved,2.20-4.1,776039,CVE-2015-1345
jonathans121/cassandra,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
girish/mysql,apr,1.5.0-1,2,low,open,undefined,879708,CVE-2017-12613
girish/mysql,apr-util,1.5.3-1,2,low,open,undefined,879996,CVE-2017-12618
girish/mysql,bzip2,1.0.6-5,2,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
girish/mysql,bzip2,1.0.6-5,2,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u4,undefined,CVE-2017-1000117
girish/mysql,git,1:1.9.1-1,0,unimportant,open,undefined,undefined,CVE-2019-1350
girish/mysql,git,1:1.9.1-1,0,unimportant,open,undefined,undefined,CVE-2019-1351
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u8,undefined,CVE-2019-1352
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u8,undefined,CVE-2019-1353
girish/mysql,git,1:1.9.1-1,0,unimportant,open,undefined,undefined,CVE-2019-1354
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u7,undefined,CVE-2018-17456
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u2,818318,CVE-2016-2315
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u5,876854,CVE-2017-14867
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u3,undefined,CVE-2017-8386
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u8,undefined,CVE-2019-1387
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u8,undefined,CVE-2019-1349
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u8,undefined,CVE-2019-1348
girish/mysql,git,1:1.9.1-1,0,unimportant,open,undefined,undefined,CVE-2017-15298
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.0.0~rc2-1,undefined,CVE-2014-9938
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u1,undefined,CVE-2015-7545
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-1,773640,CVE-2014-9390
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u2,818318,CVE-2016-2324
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u6,undefined,CVE-2018-11235
girish/mysql,git,1:1.9.1-1,0,unimportant,open,undefined,889680,CVE-2018-1000021
girish/mysql,git,1:1.9.1-1,0,not yet assigned,resolved,1:2.1.4-2.1+deb8u6,undefined,CVE-2018-11233
girish/mysql,grep,2.16-1,4,low,resolved,2.20-4.1,776039,CVE-2015-1345
girish/mysql,jansson,2.5-2,2,not yet assigned,resolved,2.7-1+deb8u1,823238,CVE-2016-4425
girish/mysql,jansson,2.5-2,2,not yet assigned,resolved,2.6-1,738647,CVE-2013-6401
girish/mysql,jqueryui,1.10.1+dfsg-1,0,not yet assigned,open,undefined,undefined,CVE-2016-7103
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u4,829014,CVE-2016-5766
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u9,undefined,CVE-2016-6912
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u14,951287,CVE-2018-14553
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u7,840806,CVE-2016-6911
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u12,920728,CVE-2019-6978
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5,835032,CVE-2014-9709
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u9,undefined,CVE-2016-10168
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u10,869263,CVE-2017-7890
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u11,undefined,CVE-2017-6362
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,open,undefined,undefined,CVE-2017-6363
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u8,849038,CVE-2016-9933
girish/mysql,libgd2,2.1.0-3,1,low,resolved,2.1.0-4,744719,CVE-2014-2497
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u6,undefined,CVE-2016-6207
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u9,undefined,CVE-2016-10167
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u7,840805,CVE-2016-8670
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u4,829062,CVE-2016-6128
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u3,undefined,CVE-2013-7456
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u4,undefined,CVE-2016-6161
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u1,822242,CVE-2016-3074
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u4,undefined,CVE-2016-5116
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u4,undefined,CVE-2016-6905
girish/mysql,libgd2,2.1.0-3,1,not yet assigned,resolved,2.1.0-5+deb8u12,920645,CVE-2019-6977
